parent_grid_lat,parent_grid_lon,parent_lat_index,parent_lon_index,sub_grid_lat,sub_grid_lon,sub_lat_index,sub_lon_index,lat_index,lon_index,rsrp_50_273_387410,rsrp_50_371_387410,rsrp_50_gap_273_371_387410,rsrp_50_gap_target_other_pcells,target_pcell_usage,target_scell_usage
40.42825,-86.91885,3,3,40.42815,-86.91875,1,3,3.2,3.6,-84.6125,-83.9925,0.66,21.8375,1,1
40.42825,-86.91885,3,3,40.42815,-86.91865,1,4,3.2,3.8,-88.027,-88.039,1.11,26.25,1,1
40.42825,-86.91885,3,3,40.42825,-86.91905,2,0,3.4,3,-82.8675,-82.273125,1.488125,13.38,0.997596331,0.997596331
40.42825,-86.91885,3,3,40.42825,-86.91895,2,1,3.4,3.2,-82.52833333,-82.272,1.692333333,16.53607143,0.998756219,0.998756219
40.42825,-86.91885,3,3,40.42825,-86.91885,2,2,3.4,3.4,-83.362,-82.7055,1.5945,17.26111111,1,1
40.42825,-86.91885,3,3,40.42825,-86.91875,2,3,3.4,3.6,-83.41285714,-82.52428571,1.311428571,23.72785714,1,1
40.42825,-86.91885,3,3,40.42825,-86.91865,2,4,3.4,3.8,-83.80125,-83.82625,1.42625,27.82666667,1,1
40.42825,-86.91885,3,3,40.42835,-86.91905,3,0,3.6,3,-82.12111111,-82.27833333,1.641666667,5.933333333,0.996503755,0.996503755
40.42825,-86.91885,3,3,40.42835,-86.91895,3,1,3.6,3.2,-81.31777778,-81.40944444,1.882777778,12.11666667,0.898134328,0.898134328
40.42825,-86.91885,3,3,40.42835,-86.91885,3,2,3.6,3.4,-81.26857143,-81.345,2.060714286,18.05714286,0.714285714,0.714285714
40.42825,-86.91885,3,3,40.42835,-86.91875,3,3,3.6,3.6,-81.31583333,-82.60583333,3.003333333,23.675,0.647619048,0.647619048
40.42825,-86.91885,3,3,40.42835,-86.91865,3,4,3.6,3.8,-79.985,-83.09444444,3.873888889,22.08,0.876190476,0.876190476
40.42825,-86.91885,3,3,40.42845,-86.91905,4,0,3.8,3,-81.818,-82.416,1.954,4.586,1,1
40.42825,-86.91885,3,3,40.42845,-86.91895,4,1,3.8,3.2,-80.264,-81.054,2.078,11.369,0.833333333,0.833333333
40.42825,-86.91885,3,3,40.42845,-86.91885,4,2,3.8,3.4,-80.0825,-81.6475,2.175,17.65625,0.5,0.5
40.42825,-86.91885,3,3,40.42845,-86.91875,4,3,3.8,3.6,-80.81833333,-84.645,3.826666667,15.955,0.295238095,0.295238095
40.42825,-86.91885,3,3,40.42845,-86.91865,4,4,3.8,3.8,-75.46357143,-82.10214286,6.638571429,13.18,0.840816327,0.840816327
40.42875,-86.91935,4,3,40.42855,-86.91945,0,1,4,3.2,-81.4225,-85.84125,4.41875,6.211875,0.864721053,0.739721053
40.42875,-86.91935,4,3,40.42855,-86.91935,0,2,4,3.4,-83.25642857,-87.63964286,4.383214286,6.915714286,0.888228711,0.816800139
40.42875,-86.91935,4,3,40.42855,-86.91925,0,3,4,3.6,-84.07541667,-88.13625,4.060833333,7.922916667,0.909085193,0.909085193
40.42875,-86.91935,4,3,40.42855,-86.91915,0,4,4,3.8,-82.44916667,-86.235,3.785833333,7.991666667,0.898598131,0.898598131
40.42875,-86.91935,4,3,40.42865,-86.91955,1,0,4.2,3,-86.8775,-93.855,6.9775,4.425,1,1
40.42875,-86.91935,4,3,40.42865,-86.91945,1,1,4.2,3.2,-81.715625,-91.01375,9.298125,6.28625,1,1
40.42875,-86.91935,4,3,40.42865,-86.91935,1,2,4.2,3.4,-81.17875,-89.38541667,8.206666667,6.608333333,1,1
40.42875,-86.91935,4,3,40.42865,-86.91925,1,3,4.2,3.6,-82.32,-88.27642857,5.956428571,7.7185,1,1
40.42875,-86.91935,4,3,40.42865,-86.91915,1,4,4.2,3.8,-80.45,-85.21,4.76,10.69625,1,1
40.42875,-86.91935,4,3,40.42875,-86.91955,2,0,4.4,3,-85.584375,-93.24375,7.659375,5.435,1,1
40.42875,-86.91935,4,3,40.42875,-86.91945,2,1,4.4,3.2,-82.3355,-93.246,10.9105,6.269,1,1
40.42875,-86.91935,4,3,40.42875,-86.91935,2,2,4.4,3.4,-82.03833333,-90.58633333,8.884,6.219,1,1
40.42875,-86.91935,4,3,40.42875,-86.91925,2,3,4.4,3.6,-83.65227273,-88.81045455,5.616363636,7.071785714,1,1
40.42875,-86.91935,4,3,40.42875,-86.91915,2,4,4.4,3.8,-84.635,-89.21,4.575,9.996,1,1
40.42875,-86.91935,4,3,40.42885,-86.91955,3,0,4.6,3,-84.29125,-92.6325,8.34125,6.445,1,1
40.42875,-86.91935,4,3,40.42885,-86.91945,3,1,4.6,3.2,-82.3975,-93.78375,11.38625,6.4625,1,1
40.42875,-86.91935,4,3,40.42885,-86.91935,3,2,4.6,3.4,-81.1545,-89.8745,9.224,7.1845,0.999656829,0.999656829
40.42875,-86.91935,4,3,40.42885,-86.91925,3,3,4.6,3.6,-81.49272727,-88.79181818,7.757272727,7.562692308,0.999736022,0.999736022
40.42875,-86.91935,4,3,40.42885,-86.91915,3,4,4.6,3.8,-82.05,-89.71666667,7.666666667,7.856,1,1
40.42875,-86.91935,4,3,40.42895,-86.91935,4,2,4.8,3.4,-78.93916667,-89.265,10.32583333,7.596666667,0.999428049,0.999428049
40.42875,-86.91935,4,3,40.42895,-86.91925,4,3,4.8,3.6,-79.13125,-89.524375,10.393125,7.084545455,0.999688026,0.999688026
40.42875,-86.91935,4,3,40.42895,-86.91915,4,4,4.8,3.8,-79.7075,-90.3025,10.595,6.47,1,1
40.42575,-86.91835,0,4,40.42565,-86.91855,1,0,0.2,4,-139.585,-70.4425,68.895,11.069375,1,1
40.42575,-86.91835,0,4,40.42565,-86.91845,1,1,0.2,4.2,-140.475,-69.84916667,69.235,13.30583333,1,1
40.42575,-86.91835,0,4,40.42565,-86.91815,1,4,0.2,4.8,-133.4925,-71.305,62.605,15.16285714,0.714285714,0.714285714
40.42575,-86.91835,0,4,40.42575,-86.91855,2,0,0.4,4,-139.585,-70.53454545,68.895,11.52818182,0.909090909,0.909090909
40.42575,-86.91835,0,4,40.42575,-86.91845,2,1,0.4,4.2,-140.475,-69.84916667,69.235,13.30583333,1,1
40.42575,-86.91835,0,4,40.42575,-86.91815,2,4,0.4,4.8,-122.13625,-71.6625,49.97625,16.390625,0.862244898,0.862244898
40.42575,-86.91835,0,4,40.42585,-86.91855,3,0,0.6,4,-106.235,-73.29333333,29.65,9.614166667,0.833333333,0.833333333
40.42575,-86.91835,0,4,40.42585,-86.91815,3,4,0.6,4.8,-112.808,-73.845,38.963,17.899,0.979591837,0.979591837
40.42575,-86.91835,0,4,40.42595,-86.91855,4,0,0.8,4,-102.72625,-76.82666667,25.195,5.838333333,1,1
40.42575,-86.91835,0,4,40.42595,-86.91815,4,4,0.8,4.8,-111.378,-75.377,36.001,17.285,1,1
40.42625,-86.91835,1,4,40.42605,-86.91855,0,0,1,4,-95.67611111,-74.02,21.65611111,16.43111111,1,1
40.42625,-86.91835,1,4,40.42605,-86.91845,0,1,1,4.2,-92.988,-73.361,19.627,21.456,1,1
40.42625,-86.91835,1,4,40.42605,-86.91835,0,2,1,4.4,-109.6883333,-74.11333333,35.575,19.83,1,1
40.42625,-86.91835,1,4,40.42605,-86.91825,0,3,1,4.6,-123.4,-74.13,49.27,21.62833333,1,1
40.42625,-86.91835,1,4,40.42605,-86.91815,0,4,1,4.8,-114.0578571,-75.15285714,38.905,20.06,1,1
40.42625,-86.91835,1,4,40.42615,-86.91855,1,0,1.2,4,-100.9945455,-73.72136364,27.27318182,21.55409091,1,1
40.42625,-86.91835,1,4,40.42615,-86.91845,1,1,1.2,4.2,-97.0305,-75.91,21.1205,22.383,1,1
40.42625,-86.91835,1,4,40.42615,-86.91835,1,2,1.2,4.4,-97.56875,-77.966875,19.601875,21.373125,1,1
40.42625,-86.91835,1,4,40.42615,-86.91825,1,3,1.2,4.6,-100.686875,-78.45875,22.228125,20.23875,1,1
40.42625,-86.91835,1,4,40.42615,-86.91815,1,4,1.2,4.8,-99.6675,-78.16791667,21.49958333,20.43416667,1,1
40.42625,-86.91835,1,4,40.42625,-86.91855,2,0,1.4,4,-111.5921429,-75.87785714,35.71428571,21.41571429,1,1
40.42625,-86.91835,1,4,40.42625,-86.91845,2,1,1.4,4.2,-101.073,-78.459,22.614,23.31,1,1
40.42625,-86.91835,1,4,40.42625,-86.91835,2,2,1.4,4.4,-90.297,-80.279,10.018,22.299,1,1
40.42625,-86.91835,1,4,40.42625,-86.91825,2,3,1.4,4.6,-87.059,-81.056,6.003,19.405,1,1
40.42625,-86.91835,1,4,40.42625,-86.91815,2,4,1.4,4.8,-87.43071429,-80.92428571,6.506428571,19.87785714,1,1
40.42625,-86.91835,1,4,40.42635,-86.91855,3,0,1.6,4,-113.8575,-80.03833333,34.135,14.67,0.833333333,0.833333333
40.42625,-86.91835,1,4,40.42645,-86.91855,4,0,1.8,4,-124.831,-80.36928571,44.582,9.51,0.857142857,0.857142857
40.42625,-86.91835,1,4,40.42645,-86.91845,4,1,1.8,4.2,-126.48,-79.265,46.7,9.2425,0.5,0.5
40.42625,-86.91835,1,4,40.42645,-86.91815,4,4,1.8,4.8,-84.66,-80.98,3.68,8.2125,0.333333333,0.333333333
40.42725,-86.91835,2,4,40.42705,-86.91825,0,3,2,4.6,-122.41,-79.21,43.2,,0,0
40.42725,-86.91835,2,4,40.42705,-86.91815,0,4,2,4.8,-103.315,-84.55666667,18.75833333,13.6875,0.648888889,0.648888889
40.42725,-86.91835,2,4,40.42715,-86.91855,1,0,2.2,4,-87.50666667,-82.47,5.036666667,23.97833333,0.901548137,0.901548137
40.42725,-86.91835,2,4,40.42715,-86.91845,1,1,2.2,4.2,-87.07,-80.33,6.74,27.23,0.698476052,0.698476052
40.42725,-86.91835,2,4,40.42715,-86.91815,1,4,2.2,4.8,-94.55,-96.66,2.11,,0,0
40.42725,-86.91835,2,4,40.42725,-86.91855,2,0,2.4,4,-88.67863636,-81.14727273,7.531363636,17.64909091,0.931875916,0.931875916
40.42725,-86.91835,2,4,40.42725,-86.91845,2,1,2.4,4.2,-88.62222222,-80.82777778,7.794444444,14.55,0.895236448,0.895236448
40.42725,-86.91835,2,4,40.42725,-86.91835,2,2,2.4,4.4,-88.78666667,-83.36833333,5.418333333,14.65833333,0.956043956,0.956043956
40.42725,-86.91835,2,4,40.42725,-86.91825,2,3,2.4,4.6,-84.784,-81.684,3.1,19.12666667,0.8,0.8
40.42725,-86.91835,2,4,40.42725,-86.91815,2,4,2.4,4.8,-85.0575,-83.24166667,2.519166667,27.45,0.333333333,0.333333333
40.42725,-86.91835,2,4,40.42735,-86.91855,3,0,2.6,4,-89.543,-80.13566667,9.407333333,13.897,0.969732711,0.969732711
40.42725,-86.91835,2,4,40.42735,-86.91845,3,1,2.6,4.2,-88.30454545,-80.62454545,7.68,13.71909091,0.959582943,0.959582943
40.42725,-86.91835,2,4,40.42735,-86.91835,3,2,2.6,4.4,-88.78666667,-83.36833333,5.418333333,14.65833333,1,1
40.42725,-86.91835,2,4,40.42735,-86.91825,3,3,2.6,4.6,-84.784,-81.684,3.1,19.12666667,0.8,0.8
40.42725,-86.91835,2,4,40.42735,-86.91815,3,4,2.6,4.8,-83.159,-80.558,2.601,27.45,0.4,0.4
40.42725,-86.91835,2,4,40.42745,-86.91855,4,0,2.8,4,-89.91888889,-79.67555556,10.24333333,12.79722222,1,1
40.42725,-86.91835,2,4,40.42745,-86.91845,4,1,2.8,4.2,-86.94,-79.91666667,7.023333333,15.73,1,1
40.42825,-86.91835,3,4,40.42805,-86.91855,0,0,3,4,-86.79785714,-86.60142857,2.485,29.61166667,0.857142857,0.857142857
40.42825,-86.91835,3,4,40.42805,-86.91845,0,1,3,4.2,-81.87,-79.835,3.835,30.8325,0.666666667,0.666666667
40.42825,-86.91835,3,4,40.42815,-86.91855,1,0,3.2,4,-86.01954545,-89.02681818,3.216363636,24.27,0.91656163,0.91656163
40.42825,-86.91835,3,4,40.42815,-86.91845,1,1,3.2,4.2,-80.9775,-86.17375,5.19625,29.56333333,0.8,0.8
40.42825,-86.91835,3,4,40.42815,-86.91835,1,2,3.2,4.4,-77.81,-84.91,7.1,,1,1
40.42825,-86.91835,3,4,40.42815,-86.91825,1,3,3.2,4.6,-77.18666667,-81.725,4.538333333,,1,1
40.42825,-86.91835,3,4,40.42815,-86.91815,1,4,3.2,4.8,-77.593,-83.04,5.447,,1,1
40.42825,-86.91835,3,4,40.42825,-86.91855,2,0,3.4,4,-83.22958333,-86.28375,3.149166667,23.85571429,0.839195683,0.803481397
40.42825,-86.91835,3,4,40.42825,-86.91845,2,1,3.4,4.2,-80.986,-85.615,4.629,29.56333333,0.678571429,0.607142857
40.42825,-86.91835,3,4,40.42825,-86.91835,2,2,3.4,4.4,-77.81,-84.91,7.1,,1,1
40.42825,-86.91835,3,4,40.42825,-86.91825,2,3,3.4,4.6,-77.18666667,-81.725,4.538333333,,1,1
40.42825,-86.91835,3,4,40.42825,-86.91815,2,4,3.4,4.8,-77.593,-83.04,5.447,,1,1
40.42825,-86.91835,3,4,40.42835,-86.91855,3,0,3.6,4,-79.5645,-85.881,6.3165,13.957,0.886363636,0.840909091
40.42825,-86.91835,3,4,40.42835,-86.91845,3,1,3.6,4.2,-77.14166667,-84.14833333,7.006666667,30.83,0.821428571,0.75
40.42825,-86.91835,3,4,40.42835,-86.91835,3,2,3.6,4.4,-73.07666667,-77.62833333,4.551666667,51.645,1,1
40.42825,-86.91835,3,4,40.42835,-86.91825,3,3,3.6,4.6,-74.7375,-79.91375,5.17625,,1,1
40.42825,-86.91835,3,4,40.42835,-86.91815,3,4,3.6,4.8,-75.68,-81.95916667,6.279166667,,1,1
40.42825,-86.91835,3,4,40.42845,-86.91855,4,0,3.8,4,-75.429,-83.9935,8.5645,13.957,1,1
40.42825,-86.91835,3,4,40.42845,-86.91845,4,1,3.8,4.2,-76.366,-84.302,7.936,30.83,1,1
40.42825,-86.91835,3,4,40.42845,-86.91835,4,2,3.8,4.4,-73.07666667,-77.62833333,4.551666667,51.645,1,1
40.42825,-86.91835,3,4,40.42845,-86.91825,4,3,3.8,4.6,-74.7375,-79.91375,5.17625,,1,1
40.42825,-86.91835,3,4,40.42845,-86.91815,4,4,3.8,4.8,-75.68,-81.95916667,6.279166667,,1,1
40.42875,-86.91835,4,4,40.42855,-86.91855,0,0,4,4,-67.529,-77.103,9.574,,1,1
40.42875,-86.91835,4,4,40.42865,-86.91855,1,0,4.2,4,-73.05125,-81.35875,8.3075,31.80333333,1,1
40.42875,-86.91835,4,4,40.42875,-86.91855,2,0,4.4,4,-76.892,-83.447,6.555,27.377,1,1
40.42875,-86.91835,4,4,40.42885,-86.91855,3,0,4.6,4,-80.851,-91.263,10.412,23.8525,0.833333333,0.833333333
40.42875,-86.91835,4,4,40.42895,-86.91855,4,0,4.8,4,-83.08833333,-98.61,15.52166667,21.18916667,0.857142857,0.857142857
40.42575,-86.91785,0,5,40.42565,-86.91805,1,0,0.2,5,-122.60875,-73.24227273,50.40875,13.16954545,0.636363636,0.636363636
40.42575,-86.91785,0,5,40.42565,-86.91795,1,1,0.2,5.2,-138.19,-75.85,62.305,11.06166667,1,1
40.42575,-86.91785,0,5,40.42565,-86.91785,1,2,0.2,5.4,-136.7625,-76.289,60.91375,9.928,1,1
40.42575,-86.91785,0,5,40.42565,-86.91775,1,3,0.2,5.6,-132.48,-76.0625,56.74,8.96375,1,1
40.42575,-86.91785,0,5,40.42575,-86.91805,2,0,0.4,5,-119.22125,-75.24423077,43.19375,14.375,0.656486371,0.656486371
40.42575,-86.91785,0,5,40.42575,-86.91795,2,1,0.4,5.2,-125.33,-76.95,47.53388889,13.06357143,0.75974026,0.75974026
40.42575,-86.91785,0,5,40.42575,-86.91785,2,2,0.4,5.4,-123.9294444,-75.46230769,48.89722222,12.54615385,0.923076923,0.923076923
40.42575,-86.91785,0,5,40.42575,-86.91775,2,3,0.4,5.6,-114.225,-74.676,40.63,12.639,1,1
40.42575,-86.91785,0,5,40.42585,-86.91805,3,0,0.6,5,-112.594375,-77.859375,34.735,16.66875,0.441790353,0.441790353
40.42575,-86.91785,0,5,40.42585,-86.91795,3,1,0.6,5.2,-114.7668182,-76.87454545,37.89227273,16.78136364,0.512396694,0.512396694
40.42575,-86.91785,0,5,40.42585,-86.91785,3,2,0.6,5.4,-109.238,-73.426,35.812,17.8795,0.9,0.9
40.42575,-86.91785,0,5,40.42585,-86.91775,3,3,0.6,5.6,-99.61625,-71.66125,27.955,18.845,1,1
40.42575,-86.91785,0,5,40.42595,-86.91805,4,0,0.8,5,-108.6383333,-76.33,32.30833333,16.81,0.666666667,0.666666667
40.42575,-86.91785,0,5,40.42595,-86.91795,4,1,0.8,5.2,-106.0607143,-75.04142857,31.01928571,19.48714286,0.714285714,0.714285714
40.42575,-86.91785,0,5,40.42595,-86.91785,4,2,0.8,5.4,-98.45055556,-73.69277778,24.75777778,20.45444444,1,1
40.42575,-86.91785,0,5,40.42595,-86.91775,4,3,0.8,5.6,-89.2175,-72.5725,16.645,20.50125,1,1
40.42675,-86.91785,1,5,40.42655,-86.91805,0,0,1,5,-102.7609091,-83.06090909,19.7,7.390454545,1,1
40.42675,-86.91785,1,5,40.42655,-86.91795,0,1,1,5.2,-101.9625,-83.256,18.42178571,7.333,0.995061728,0.995061728
40.42675,-86.91785,1,5,40.42655,-86.91785,0,2,1,5.4,-95.50214286,-83.1475,11.80071429,8.658125,0.990740741,0.990740741
40.42675,-86.91785,1,5,40.42655,-86.91775,0,3,1,5.6,-97.25,-84.98,12.27,10.33,1,1
40.42675,-86.91785,1,5,40.42665,-86.91805,1,0,1.2,5,-98.799,-83.85409091,16.9335,8.428636364,1,1
40.42675,-86.91785,1,5,40.42665,-86.91795,1,1,1.2,5.2,-96.92933333,-82.60633333,14.323,6.366666667,1,1
40.42675,-86.91785,1,5,40.42665,-86.91785,1,2,1.2,5.4,-94.1225,-84.969375,9.153125,8.21625,1,1
40.42675,-86.91785,1,5,40.42665,-86.91775,1,3,1.2,5.6,-98.79,-95.88,2.91,11.5,1,1
40.42675,-86.91785,1,5,40.42675,-86.91805,2,0,1.4,5,-94.09909091,-83.61666667,12.31181818,8.886666667,0.99726776,0.99726776
40.42675,-86.91785,1,5,40.42675,-86.91795,2,1,1.4,5.2,-94.3321875,-82.30875,12.0234375,6.9215625,0.99795082,0.99795082
40.42675,-86.91785,1,5,40.42675,-86.91785,2,2,1.4,5.4,-93.351,-84.1185,9.2325,7.8355,1,1
40.42675,-86.91785,1,5,40.42675,-86.91775,2,3,1.4,5.6,-95,-89.68,5.32,8.7,1,1
40.42675,-86.91785,1,5,40.42685,-86.91805,3,0,1.6,5,-93.09083333,-88.2025,5.604166667,6.907083333,0.930657459,0.930657459
40.42675,-86.91785,1,5,40.42685,-86.91795,3,1,1.6,5.2,-91.4175,-84.01458333,7.402916667,9.09375,0.995449468,0.995449468
40.42675,-86.91785,1,5,40.42685,-86.91785,3,2,1.6,5.4,-91.71388889,-83.04666667,8.667222222,8.005,1,1
40.42675,-86.91785,1,5,40.42685,-86.91775,3,3,1.6,5.6,-94.195,-87.76625,6.42875,7.21625,1,1
40.42675,-86.91785,1,5,40.42685,-86.91765,3,4,1.6,5.8,-95.585,-95.575,0.01,10.975,1,1
40.42675,-86.91785,1,5,40.42695,-86.91805,4,0,1.8,5,-94.89125,-89.55125,5.876875,8.9359375,0.934476168,0.934476168
40.42675,-86.91785,1,5,40.42695,-86.91795,4,1,1.8,5.2,-92.3865625,-85.64,6.7465625,9.606875,0.985769809,0.985769809
40.42675,-86.91785,1,5,40.42695,-86.91785,4,2,1.8,5.4,-91.47208333,-84.22916667,7.242916667,9.07875,0.991478023,0.991478023
40.42675,-86.91785,1,5,40.42695,-86.91775,4,3,1.8,5.6,-94.50954545,-91.02681818,4.155454545,9.478636364,0.999417249,0.999417249
40.42675,-86.91785,1,5,40.42695,-86.91765,4,4,1.8,5.8,-95.61166667,-95.18833333,1.896666667,9.683333333,1,1
40.42725,-86.91785,2,5,40.42705,-86.91805,0,0,2,5,-94.41384615,-88.775,5.638846154,9.9525,0.971941848,0.971941848
40.42725,-86.91785,2,5,40.42705,-86.91795,0,1,2,5.2,-93.9996875,-88.8375,5.1621875,8.631666667,0.986296795,0.986296795
40.42725,-86.91785,2,5,40.42705,-86.91785,0,2,2,5.4,-93.54583333,-88.72666667,4.82,9.535416667,0.988594105,0.988594105
40.42725,-86.91785,2,5,40.42705,-86.91775,0,3,2,5.6,-94.74125,-92.543125,2.9,9.535625,0.990365842,0.990365842
40.42725,-86.91785,2,5,40.42705,-86.91765,0,4,2,5.8,-95.673125,-94.875,2.164375,8.654375,0.983038619,0.983038619
40.42725,-86.91785,2,5,40.42715,-86.91805,1,0,2.2,5,-97.293,-95.364,2.241,9.118,0.999082569,0.999082569
40.42725,-86.91785,2,5,40.42715,-86.91795,1,1,2.2,5.2,-95.69269231,-94.43115385,3.299230769,9.127083333,0.998186577,0.998186577
40.42725,-86.91785,2,5,40.42715,-86.91785,1,2,2.2,5.4,-94.89833333,-92.46416667,4.511666667,8.798181818,0.997044095,0.997044095
40.42725,-86.91785,2,5,40.42715,-86.91775,1,3,2.2,5.6,-96.13125,-92.4703125,3.8996875,8.090625,0.982405718,0.982405718
40.42725,-86.91785,2,5,40.42715,-86.91765,1,4,2.2,5.8,-95.7875,-93.343125,2.923125,10.2546875,0.969774021,0.969774021
40.42725,-86.91785,2,5,40.42725,-86.91805,2,0,2.4,5,-92.27833333,-92.30666667,1.375,4.935,0.571428571,0.571428571
40.42725,-86.91785,2,5,40.42725,-86.91795,2,1,2.4,5.2,-91.02107143,-91.87142857,2.486785714,8.38125,0.885466397,0.885466397
40.42725,-86.91785,2,5,40.42725,-86.91785,2,2,2.4,5.4,-88.76666667,-88.72666667,3.761333333,12.30227273,0.951034163,0.951034163
40.42725,-86.91785,2,5,40.42725,-86.91775,2,3,2.4,5.6,-92.4525,-90.03111111,3.865833333,11.65029412,0.991134517,0.991134517
40.42725,-86.91785,2,5,40.42725,-86.91765,2,4,2.4,5.8,-93.06,-90.95352941,2.897058824,13.26882353,0.981992336,0.981992336
40.42725,-86.91785,2,5,40.42735,-86.91805,3,0,2.6,5,-86.798,-86.092,2.078,8.42875,0.571428571,0.428571429
40.42725,-86.91785,2,5,40.42735,-86.91795,3,1,2.6,5.2,-85.68,-84.39363636,3.184545455,9.345,0.864992964,0.788069887
40.42725,-86.91785,2,5,40.42735,-86.91785,3,2,2.6,5.4,-83.51375,-83.02833333,3.11375,14.17125,0.937075711,0.937075711
40.42725,-86.91785,2,5,40.42735,-86.91775,3,3,2.6,5.6,-87.4445,-88.858,2.4395,17.88625,1,1
40.42725,-86.91785,2,5,40.42735,-86.91765,3,4,2.6,5.8,-90.63625,-92.17875,2.36625,15.761875,1,1
